name,name_cn,date,bgm_id,douban_id,bili_id,anidb_id,mal_id,tmdb_id,imdb_id,tvdb_id,wikidata_id
舞-乙HiME,舞-乙HiME,2005-10,1028,2017598,md3972,3216,99,tv/42716/season/1,tt0978540,78986,
ef - a tale of melodies.,悠久之翼2,2008-10,1029,3199156,md1182,6014,4789,,tt1334298,80904,
ラーゼフォン,翼神传说,2002-01,1030,1476220,md2079,14,165,tv/13375/season/1,tt0364863,72720,Q95072
TYTANIA -タイタニア-,泰坦尼亚,2008-10,1037,3120341,md3358,6005,4066,,,83364,
ONE OUTS -ワンナウツ-,超智游戏,2008-10,1038,3199457,md1205,6139,5040,,,84616,
Wallace & Gromit in The Curse of the Were-Rabbit,超级无敌掌门狗之世纪大骗兔,2005-10,1039,1419901,,,,movie/533,tt0312004,,Q318428
Wallace & Gromit: A Grand Day Out,超级无敌掌门狗：月球野餐记,1989-01,1040,1309237,,,,movie/530,tt0104361,,Q1783701
うたわれるもの,传颂之物,2006-04,1044,2043493,md1388,3427,856,tv/46412/season/1,tt0978215,79880,
Kanon,,2002-01,1077,2299384,,15,144,tv/72540/season/1,tt1223625,79107,
ゼロの使い魔 双月の騎士,零之使魔 双月骑士,2007-07,1103,2154321,md819,4915,1840,,tt1070744,79719,
Wall·E,机器人总动员,2008-06,1104,2131459,,,,movie/10681,tt0910970,,Q104905
フレッシュプリキュア!,Fresh 光之美少女！,2009-02,1109,5318636,,6280,5684,tv/46128/season/1,tt1986394,200791,Q1205226
地獄少女 三鼎,地狱少女 三鼎,2008-10,1120,3618714,md28220469,5850,3713,,tt1411813,79106,
明日のよいち！,明日的与一,2009-01,1131,3418442,md1093,6110,4999,tv/46033/season/1,tt1352414,84573,
ゼーガペイン,ZEGAPAIN,2006-04,1147,2049652,md1445,4178,878,tv/34735/season/1,tt0972751,79797,
東方夢想夏郷,东方梦想夏乡,2008-12,1171,11599144,,,,,,,
アキカン！,空罐少女,2009-01,1182,3736751,md1097,6182,5112,,,84654,
鉄腕バーディー DECODE:02,铁腕巴迪 DECODE 第二季,2009-01,1194,3293624,md44812,6120,5074,,,82884,
げんしけん2,现视研2,2007-10,1219,2330877,,5210,2508,,,78919,
げんしけん OVA,现视研 OVA,2006-12,1220,3223672,,4782,1813,,,78919,
Mnemosyne —ムネモシュネの娘たち—,记忆女神的女儿们,2008-02,1257,2990294,,5530,3342,,,81365,
地獄少女,地狱少女,2005-10,1260,1987994,md28228827,3291,228,tv/8974/season/1,tt0962740,79106,
地獄少女 二籠,地狱少女 二笼,2006-10,1261,2010795,md28220983,4638,1594,tv/246495,tt0968237,79106,
魔法少女リリカルなのは,魔法少女奈叶,2004-10,1262,1844135,md1535,2430,76,tv/19836/season/1,tt0808082,81115,
魔法少女リリカルなのはA's,魔法少女奈叶A's,2005-10,1263,4006335,,3440,77,,tt1159864,81115,
魔法少女リリカルなのはStrikerS,魔法少女奈叶StrikerS,2007-04,1264,4006336,,4688,1915,,tt1159863,81115,
MURDER PRINCESS,杀戮公主,2007-03,1265,2044241,md1787,4860,1696,,,80004,
交響詩篇エウレカセブン,交响诗篇,2005-04,1266,1839460,md790,2826,237,tv/889/season/1,tt0765491,79360,Q962161
おおきく振りかぶって,王牌投手 振臂高挥,2007-04,1267,2189090,md1015,4923,2159,tv/45532/season/1,tt1409383,81108,Q131581447
ARIA The NATURAL,水星领航员 第二季,2006-04,1269,2043601,,4243,962,,tt0977906,79839,
ARIA The ORIGINATION,水星领航员 第三季,2008-01,1270,2361247,,5424,3297,,tt1151013,79839,
あかね色に染まる坂,夕阳染红的街道,2008-10,1271,3136526,,6025,4744,,,83315,
バンブーブレード -BAMBOO BLADE-,竹剑少女,2007-10,1272,2978596,,5356,2986,,,80673,
BLUE DROP ～天使達の戯曲～,BLUE DROP 天使们的戏曲,2007-10,1273,2330868,md1335,5383,2964,,,80809,
武装錬金,武装炼金,2006-10,1274,1927198,md1408,4516,1536,tv/31575/season/1,tt0877507,79524,
僕等がいた,我们的存在,2006-07,1275,2330092,md1383,4441,1222,,,81730,
クリスタル ブレイズ,水晶之焰,2008-04,1306,3035530,,5723,3840,,,82223,
コヨーテ ラグタイムショー,星际海盗,2006-07,1307,2054435,,4327,1194,,,79652,
DRAGONAUT -THE RESONANCE-,龙鸣,2007-10,1308,2330874,md1333,5112,2795,,,81072,
D.C.II 〜ダ・カーポII〜,初音岛II,2007-10,1309,2330870,md658,5419,2595,,,84371,
スキップ・ビート!,下一站巨星,2008-10,1314,3319846,,6103,4722,,,83653,
マリア様がみてる 4thシーズン,圣母在上 第4季,2009-01,1321,3412892,,5694,3750,,,84025,
ひぐらしのなく頃に礼,寒蝉鸣泣之时 礼,2009-02,1326,3546034,,5634,3652,,tt6061174,79682,
劇場版 空の境界 第五章 矛盾螺旋,剧场版 空之境界 第五章 矛盾螺旋,2008-08,1333,3187790,,4932,,movie/23155,tt1278060,82099,Q16839668
涼宮ハルヒちゃんの憂鬱,小凉宫春日的忧郁,2009-02,1372,3578781,md4735,5335,5118,,,85438,
Usavich,监狱兔 第一季,2006-06,1373,2326676,md2033,,3737,tv/13961,tt3986702,137951,
PRISM ARK,骑士战场,2007-10,1375,2331580,,5068,1807,,,93491,
うみねこのなく頃に,海猫鸣泣之时,2009-07,1377,3785971,,6051,4896,tv/25499/season/1,tt1450620,101981,
絶対衝激 ～PLATONIC HEART～,绝对冲击,2008-10,1396,3199464,,,,,,,
いちご100%,草莓100%,2005-04,1415,3000257,,3067,248,tv/42873/season/1,tt1165082,80759,
MADLAX,MADLAX,2004-04,1418,2034608,md1902,1654,252,tv/11284/season/1,tt0465339,75001,Q1349108
バスカッシュ!,飞篮扣杀,2009-04,1419,3326762,md1124,6255,5675,tv/34678/season/1,tt1334572,87621,Q810437
PandoraHearts,潘多拉之心,2009-04,1420,4764321,md1073,6288,5530,,,87861,
戦場のヴァルキュリア,战场女武神,2009-04,1421,3769503,md1127,6244,5507,tv/24392/season/1,tt1444117,87851,
ティアーズ・トゥ・ティアラ,花冠之泪,2009-04,1423,3681452,md3224,5596,3594,,,88101,
けいおん！,轻音少女,2009-04,1424,3681349,md28220978,6257,5680,tv/42253/season/1,tt1410218,87501,Q15863567
Phantom -Requiem for the Phantom-,幻灵镇魂曲,2009-04,1426,3412889,,,,tv/22254/season/1,tt1347975,87931,
ハヤテのごとく!!,旋风管家 第二季,2009-04,1427,3771750,,6413,4192,,tt1445868,80554,
鋼の錬金術師 FULLMETAL ALCHEMIST,钢之炼金术师 FULLMETAL ALCHEMIST,2009-04,1428,3430169,,6107,5114,tv/31911/season/1,tt1355642,85249,Q437808
戦国BASARA,战国BASARA,2009-04,1429,3684022,md1590,6284,5355,,,87881,
クイーンズブレイド 流浪の戦士,女皇之刃 流浪的战士,2009-04,1434,3739850,,6080,4719,tv/45502/season/1,tt1407599,87491,
アスラクライン,机巧魔神,2009-04,1436,3681320,md1765,6374,5342,,,87981,
神曲奏界ポリフォニカ クリムゾンS,神曲奏界Polyphonica crimson S,2009-04,1442,3785967,md1129,6224,5504,,,90341,
クロスゲーム,四叶游戏,2009-04,1443,3739839,,6424,5941,,,87901,
咲-Saki-,天才麻将少女,2009-04,1444,3681454,,6246,5671,tv/29884/season/1,tt1409064,87841,Q99043270
シャングリ・ラ,香格里拉,2009-04,1445,3684020,,6267,5220,,,87871,
初恋限定。,初恋限定。,2009-04,1450,3684004,,6323,5150,,,89311,
東のエデン,东之伊甸,2009-04,1451,3681358,md2674,6238,5630,tv/21750/season/1,tt1415054,88721,Q1069002
グイン・サーガ,豹头王传说,2009-04,1452,3681347,md1131,6331,5041,tv/55018,tt1409058,88881,
少女革命ウテナ,少女革命,1997-04,1453,1998868,,287,440,tv/1042/season/1,tt0205410,79449,
夏のあらし!,夏之岚!,2009-04,1454,3740072,md1135,6340,5597,,,88391,
鋼殻のレギオス,钢壳都市雷吉欧斯,2009-01,1455,3603395,md1092,5911,4186,tv/43318/season/1,tt1394286,84677,
獣の奏者エリン,兽之奏者艾琳,2009-01,1456,3284266,md3434,6187,5420,tv/54923/season/1,tt1671144,88911,Q850835
ムシウタ,虫之歌,2007-07,1461,3713496,md3346,5212,2603,,,80380,
07-GHOST,七鬼神,2009-04,1466,3736737,,6239,5525,,,88651,
ヒゲぴよ,胡子小鸡,2009-04,1467,3647097,md1122,6479,5983,,,102971,
聖闘士星矢 冥王ハーデスエリシオン編,圣斗士星矢 极乐净土篇,2008-03,1486,3010228,,,,,tt1857425,,
桜蘭高校ホスト部,樱兰高校男公关部,2006-04,1487,1817253,md1407,4148,853,tv/1043/season/1,tt0816397,79713,Q327773
リストランテ・パラディーゾ,天堂餐馆,2009-04,1505,3623693,md1141,6384,5984,,,88481,
美少女戦士セーラームーン,美少女战士,1992-03,1510,2032236,,235,530,tv/3570/season/1,tt0103369,78500,Q704353
チーズスイートホーム,甜甜私房猫,2008-03,1511,3193101,,5801,3841,,,81844,
狼と香辛料Ⅱ,狼与香辛料 第二季,2009-07,1512,3865102,md1072,6169,5341,,tt1468284,81178,
こどものおもちゃ,玩偶游戏,1996-04,1515,1827337,md2306,2905,3421,tv/25722/season/1,tt0115234,79544,
イリヤの空、UFOの夏,伊里野的天空、UFO的夏天,2005-02,1529,2154468,,2169,358,,,83395,
クプ〜!!まめゴマ!,海豹宝宝,2009-01,1530,3391889,,,,,,,
ゴーストハント,奇幻贵公子,2006-10,1531,2057166,md1406,4564,1571,,,79527,
異世界の聖機師物語,异世界的圣机师物语,2009-05,1533,3425526,,6304,5781,tv/68639/season/1,tt6603172,104741,
にょろーん ちゅるやさん,鹤屋和熏干酪,2009-02,1545,3658905,md4734,,,,,,
キャラディのジョークな毎日,佳拉蒂的每日笑话,2009-04,1546,3647072,,6401,6131,,,259857,
十兵衛ちゃん -ラブリー眼帯の秘密-,十兵卫 心形眼罩的秘密,1999-04,1547,1997791,md1946,76,635,,,73703,
電影少女 -VIDEO GIRL AI-,电影少女,1992-03,1583,2155104,,63,201,,,79777,
アラド戦記 ～スラップアップパーティー～,阿拉德战记 Slap-up Party,2009-04,1593,3348322,,6226,4657,,,88141,
BLEACH,死神,2004-10,1600,1460932,md28338858,2369,269,tv/30984/season/1,tt0434665,74796,Q5362638
タユタマ -Kiss on my Deity-,游魂 -Kiss on my Deity-,2009-04,1605,3681383,,6296,5734,,,88891,
涼宮ハルヒの憂鬱,凉宫春日的忧郁 2009,2009-04,1606,21348026,md24120616,,4382,,tt1441995,,
Vampire Hunter D: Bloodlust,吸血鬼猎人D：妖杀行,2000-08,1607,1306982,,66,543,movie/15999,tt0216651,79042,Q2073279
スラムダンク,灌篮高手,1993-10,1608,1998799,,590,170,tv/42573/season/1,tt0965547,72491,Q100910749
遊☆戯☆王ファイブディーズ,游戏王5D's,2008-04,1609,3004525,md1717,,,tv/20695/season/1,tt1196094,84911,Q714031
ぱにぽにだっしゅ!,不可思议的教室,2005-07,1617,2257097,md1844,3298,490,,,80818,
カイバ,海马,2008-04,1625,3023169,md1238,5673,3701,,,81991,
あまつき,雨月,2008-04,1638,3013583,md1249,5534,3359,,,81808,
The Transformers,变形金刚（G1）,1984-09,1639,1440937,,,,tv/4269/season/0,tt0086817,72499,Q602883
君が望む永遠,你所期望的永远,2003-10,1650,1971776,,896,147,tv/42855/season/1,tt0411002,79108,
化物語,化物语,2009-07,1671,3893384,,6327,5081,tv/46195/season/1,tt1480925,102261,Q124309972
Over Drive,铁马少年,2007-04,1688,2328460,,5072,2112,,,82831,
純情ロマンチカ,纯情罗曼史,2008-04,1703,3024826,,5532,3092,,,84230,
HUNTER×HUNTER,猎人,1999-10,1704,1460919,md877,132,136,tv/45952/season/1,tt0426719,79076,Q2277401
雲のむこう、約束の場所,云之彼端，约定的地方,2004-11,1707,26595242,md2545,469,433,movie/12924,tt0381348,,Q484176
るろうに剣心 -明治剣客浪漫譚- 追憶編,浪客剑心 追忆篇,1999-02,1728,1421721,md28229015,73,44,,tt0203082,70863,
GA 芸術科アートデザインクラス,GA 艺术科美术设计班,2009-07,1729,3868156,md1153,6574,5670,,,108401,
よくわかる現代魔法,简单易懂的现代魔法,2009-07,1730,3828989,md3129,6332,5454,tv/25275/season/1,tt1463155,102481,
大正野球娘。,大正野球娘。,2009-07,1731,3868143,md1148,6315,5141,tv/25887/season/1,tt1464470,102541,Q107033976
うたわれるもの OVA,传颂之物 OVA,2009-06,1737,3818819,,6285,3593,,,79880,
ファイト一発!充電ちゃん!!,魔力充电娘,2009-06,1739,3810455,,6481,5973,tv/36984/season/1,tt1458514,103291,
うみものがたり～あなたがいてくれたコト～,海物语～有你陪伴～,2009-06,1740,3679613,md1144,6402,6129,,,102041,
ヘタリア Axis Powers 第2期,黑塔利亚 第2期,2009-07,1741,3813933,md3474,,,,,,
懺・さよなら絶望先生,忏・再见绝望先生,2009-07,1742,3703209,md1794,6509,6377,,,80327,
東京マグニチュード8.0,东京地震8.0,2009-07,1743,3744603,md1080,6441,6211,tv/37866/season/1,tt1440068,103321,
黒執事Ⅱ,黑执事Ⅱ,2010-07,1748,3814389,md8312,7369,6707,,,83996,
戦国BASARA 弐,战国BASARA 贰,2010-07,1750,3814386,md1591,7490,6634,,,87881,
くるねこ,来来猫,2009-07,1752,3804477,md3350,,6604,,,,
聖闘士星矢 THE LOST CANVAS 冥王神話,圣斗士星矢 THE LOST CANVAS 冥王神话,2009-06,1753,6715400,,,6171,,,,
プリンセスラバー!,公主恋人！,2009-07,1757,3865060,md1083,6438,6201,tv/34188/season/1,tt1470836,105131,
青い花,青之花,2009-07,1758,3722568,md1146,6443,6164,tv/34838/season/1,tt1490066,102011,
交響詩篇エウレカセブン ポケットが虹でいっぱい,交响诗篇 彩虹满载,2009-04,1759,3543915,,5880,4246,movie/55958,tt1414518,79360,Q3734613
イヴの時間,夏娃的时间,2008-08,1760,3142767,md3339,5132,3167,,,84709,
エレメントハンター,元素猎人,2009-07,1761,3807880,md4693,6335,5945,,,102491,
創聖のアクエリオン,创圣的大天使,2005-04,1763,1892318,md695,2830,478,tv/8872/season/1,tt0872309,79886,Q1861992
宙のまにまに,浪漫追星社,2009-07,1764,3865088,md2849,6398,6098,tv/38141/season/1,tt1463151,106071,Q16830179
狂乱家族日記,狂乱家族日记,2008-04,1772,3035531,,5580,3577,,,81908,
DEATH NOTE,死亡笔记,2006-10,1773,1916936,,4563,1535,,,79481,
ベクシル 2077日本鎖国,2077日本锁国,2007-08,1774,2035642,,5106,2746,movie/13391,tt0970472,,Q1141588
NEEDLESS,超能力大战,2009-07,1779,3813934,md1147,6467,6030,tv/34806/season/1,tt1481093,102471,Q608660
ゴルゴ13,骷髅13,2008-04,1780,2382774,,5746,4039,tv/42395/season/1,tt1166871,81849,
FLAG,,2006-06,1788,1940460,,4476,1299,,,79474,
AIKa ZERO,,2009-08,1789,3864358,,6526,6443,tv/43631/season/0,tt1470843,430817,
AIKa R-16:VIRGIN MISSION,AIKa R-16:处女任务,2007-04,1790,2238706,,4852,2163,,tt1125795,80900,
ときめきメモリアル Only Love,心跳回忆Only Love,2006-10,1804,2049719,md1410,4384,1555,tv/42872/season/1,tt0968239,81367,
ガングレイヴ,铳墓,2003-10,1805,1507798,md1994,1003,267,,,78963,
かなめも,加奈日记,2009-07,1822,3868134,md1091,6531,5914,tv/73396/season/1,tt1464406,107301,Q16014776
スカイ・クロラ The Sky Crawlers,空中杀手,2008-08,1836,2135983,,5310,3089,movie/15877,tt1056437,,Q820819
しにがみのバラッド。,死神的歌谣,2006-03,1838,3036039,md1395,3572,789,,,82490,
半分の月がのぼる空,仰望半月的夜空,2006-01,1839,2301049,md1391,3573,587,tv/34746/season/1,tt1281341,82065,
秘密 〜The Revelation〜,秘密 ～The Revelation～,2008-04,1841,3003219,md3158,5658,3859,,,81984,
我叫MT 第一季,我叫MT 第一季,2009-07,1842,11533204,,,,,,,
R.O.D -READ OR DIE-,读或死 OVA,2001-05,1848,1760628,md1968,105,208,,,82319,
ケロロ軍曹,Keroro军曹,2004-04,1849,1765748,md103,1552,516,tv/63164/season/1,tt0434693,75414,Q6151019
R.O.D -THE TV-,读或死 TV,2003-09,1850,1760833,md1967,894,209,tv/27647/season/1,tt0425710,82319,
Angel Beats!,天使的心跳！,2010-04,1851,4202090,md959,6564,6547,tv/42942/season/1,tt1639109,150471,Q531552
おねがい☆ツインズ,拜托了双子星,2003-07,1852,2075974,md1971,751,196,tv/20177/season/1,tt0398533,72977,Q1145118
十二国記,十二国记,2002-04,1856,1394510,md2069,26,153,tv/42729/season/1,tt0327386,74125,
機動戦士ガンダムSEED,机动战士高达SEED,2002-10,1860,1766546,,252,93,tv/20111/season/1,tt0374407,254931,
機動戦士ガンダムSEED DESTINY,机动战士高达SEED DESTINY,2004-10,1861,1766551,,2186,94,tv/283589/season/1,tt0434694,74890,Q286569
劇場版 灼眼のシャナ,灼眼的夏娜 剧场版,2007-04,1862,2043166,md1609,4388,1815,movie/68263,tt0994794,78962,Q1499161
ONE PIECE 倒せ!海賊ギャンザック,航海王：打倒！海贼强萨克！,1998-07,1867,4816538,,2736,466,movie/116315,tt1012788,81797,
灼眼のシャナ特別編 恋と温泉の校外学習！,灼眼的夏娜 恋爱和温泉校外学习,2006-12,1868,5975190,md1607,,,,,,
ONE PIECE the movie,航海王：黄金岛大冒险,2000-03,1869,1856675,,,,movie/19576,tt0814243,,Q1209459
ハヤテのごとく!! アツがナツいぜ 水着編!,旋风管家 泳装篇,2009-03,1870,3596530,,6389,5521,,,80554,
ONE PIECE ねじまき島の冒険,航海王：发条岛的冒险,2001-03,1871,1856674,,893,460,movie/23446,tt0832449,81797,Q1186160
スクールランブル 一学期補習,校园迷糊大王 一学期补习,2005-12,1877,1898731,md3752,3643,517,,,79194,
スクールランブル 二学期,校园迷糊大王 二学期,2006-04,1878,1898732,md3750,4222,846,,,79194,
スクールランブル 三学期,校园迷糊大王 三学期,2008-07,1879,3060553,md3751,5745,4015,,,79194,
ゼロの使い魔,零之使魔,2006-07,1880,2008194,md818,4146,1195,tv/35753/season/1,tt0978553,79719,
FINAL FANTASY VII ADVENT CHILDREN,最终幻想VII：降临之子,2005-08,1890,1422063,md4720,1208,317,movie/647,tt0385700,,Q387674
少女革命ウテナ アドゥレセンス黙示録,少女革命剧场版 思春期默示录,1999-08,1891,1417956,md2493,256,441,movie/19738,tt0243558,79449,Q4006754
勇者王ガオガイガー,勇者王GaoGaiGar,1997-02,1894,3730628,md1823,957,890,tv/45116/season/1,tt0143007,93721,Q1071984
ペイル・コクーン,苍之茧,2006-01,1898,1998222,md4970,4158,770,,,,
真月譚 月姫,真月谭月姬,2003-10,1899,1856680,md1983,1015,169,tv/13915/season/1,tt0791098,74522,Q17217313
ONE PIECE 珍獣島のチョッパー王国,航海王：珍兽岛的乔巴王国,2002-03,1901,2252594,,1253,461,movie/44725,tt0997084,81797,Q1134544
ONE PIECE THE MOVIE デッドエンドの冒険,航海王：死亡尽头大冒险,2003-03,1904,2279997,,1254,462,movie/44727,tt1006926,81797,Q1207231
サマーウォーズ,夏日大作战,2009-08,1905,3908423,md119152,6249,5681,movie/28874,tt1474276,,Q715526
ヤミと帽子と本の旅人,暗与帽子与书之旅人,2003-10,1906,2279899,,1093,497,tv/26843/season/1,tt1172149,81627,
Samurai 7,七武士,2004-06,1912,1460911,md1908,1542,166,tv/5863/season/1,tt0482424,79127,Q696224
ガラスの艦隊,玻璃舰队,2006-04,1920,2057163,md1469,4265,973,,,79456,
劇場版BLEACH The DiamondDust Rebellion もう一つの氷輪丸,死神剧场版 钻石星尘的反叛 另一个冰轮丸,2007-12,1924,2361919,md28338752,5352,2889,movie/17101,tt1148261,74796,Q804429
劇場版BLEACH MEMORIES OF NOBODY,死神剧场版 无人的回忆,2006-12,1925,2257094,md28338751,4515,1686,movie/15575,tt1105263,74796,Q804434
クロノクルセイド,圣枪修女,2003-11,1926,1769995,,1052,60,tv/34061/season/1,tt0434670,73993,
